36	25526	
id	name	desc	icon	itemtype	itemlevel	playerlevel	sex	civ	quality	tradein	price	sellnpc	deal	breakable	storage	expire	sound	mataudio	mesh	meshbattle	visualslot	colormale	colorfemale	dye	soul	gem	god	changeskin	dismantle	charge	lambda	attrmain	attrbonus	attrcharge1	attrcharge2
110600838	STR_PL_TORSO_N_R2_50A	15551	17196	1301	50	15086	0	3	2	0	453800	1	3	1	1	0	17170	290	17222	0	0	cdea7e	cdea7e	1	10	2	0	1	1	0	0	17286	17471	0	0
110600839	STR_PL_TORSO_D_N_R2_50A	15551	17196	1301	50	15086	0	3	2	0	453800	1	3	1	1	0	17170	290	17222	0	0	ffc23f	ffc23f	1	10	2	0	1	1	0	0	17286	17471	0	0
110600840	STR_PL_TORSO_N_C1_DARK_50A	0	17169	1301	50	15086	0	3	1	0	363050	1	0	1	1	0	17170	290	17472	0	0	673d3c	3e1816	1	10	1	0	1	1	0	0	17188	0	0	0
110600841	STR_PL_TORSO_D_N_C1_LIGHT_50A	0	17169	1301	50	15086	0	3	1	0	363050	1	0	1	1	0	17170	290	17473	0	0	e7d0a8	f7d8a3	1	10	1	0	1	1	0	0	17188	0	0	0
110600842	STR_LMPL_TEST_BODY	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17474	0	0	dab6ff	dab6ff	1	10	1	0	1	1	0	0	17172	0	0	0
110600843	STR_LFPL_TEST_BODY	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17474	0	0	9c7fc6	9c7fc6	1	10	1	0	1	1	0	0	17172	0	0	0
110600844	STR_DMPL_TEST_BODY	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17474	0	0	ffffff	ffffff	1	10	1	0	1	1	0	0	17172	0	0	0
110600845	STR_DFPL_TEST_BODY	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17474	0	0	ffffff	ffffff	1	10	1	0	1	1	0	0	17172	0	0	0
110600846	STR_PL_TORSO_N_L1_50A	15551	17241	1301	50	15086	0	3	3	0	544550	1	3	1	1	0	17170	290	17298	0	0	220c05	280005	1	10	3	0	1	1	0	0	17299	17475	0	0
110600847	STR_PL_TORSO_D_N_L1_50A	15551	17241	1301	50	15086	0	3	3	0	544550	1	3	1	1	0	17170	290	17298	0	0	577575	577575	1	10	3	0	1	1	0	0	17299	17475	0	0
110600848	STR_TEST_PL_TORSO_FI_45A	0	17169	1301	45	15033	0	3	3	0	5	1	1	1	2	0	17170	290	17298	0	0	220c05	280005	1	10	3	0	1	1	0	0	17476	17477	0	0
110600849	STR_TEST_PL_TORSO_FI_45B	0	17169	1301	45	15033	0	3	3	0	5	1	1	1	2	0	17170	290	17298	0	0	577575	577575	1	10	3	0	1	1	0	0	17478	17479	0	0
110600850	STR_TEST_PL_TORSO_KN_45A	0	17169	1301	45	15033	0	3	3	0	5	1	1	1	2	0	17170	290	17298	0	0	220c05	280005	1	10	3	0	1	1	0	0	17480	17481	0	0
110600851	STR_PL_TORSO_NPC_A_R_03	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17192	17193	0	ffffff	ffffff	0	10	1	0	1	1	0	0	17172	0	0	0
110600852	STR_PL_TORSO_NPC_A_R_04	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17325	17326	0	407996	004e77	0	10	1	0	1	1	0	0	17172	0	0	0
110600853	STR_PL_TORSO_NPC_A_R_05	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17327	17328	0	ffb749	ffc772	0	10	1	0	1	1	0	0	17172	0	0	0
110600854	STR_PL_TORSO_NPC_D_R_01	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17418	17419	0	ffbf32	ffbf32	0	10	1	0	1	1	0	0	17172	0	0	0
110600855	STR_PL_TORSO_NPC_D_R_02	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17424	17425	0	e5e1ff	d5d5d5	0	10	1	0	1	1	0	0	17172	0	0	0
110600856	STR_PL_TORSO_NPC_D_R_03	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17428	0	0	d8907a	d8907a	0	10	1	0	1	1	0	0	17172	0	0	0
110600857	STR_PL_TORSO_NPC_D_R_04	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17431	0	0	f16e4f	f16e4f	0	10	1	0	1	1	0	0	17172	0	0	0
110600858	STR_PL_TORSO_NPC_D_A_R_03	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17192	17193	0	4f444e	4f444e	0	10	1	0	1	1	0	0	17172	0	0	0
110600859	STR_PL_TORSO_NPC_D_A_R_04	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17325	17326	0	d5ae67	bb7100	0	10	1	0	1	1	0	0	17172	0	0	0
110600860	STR_PL_TORSO_NPC_D_A_R_05	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17327	17328	0	61768f	617c9d	0	10	1	0	1	1	0	0	17172	0	0	0
110600861	STR_PL_TORSO_NPC_D_D_R_01	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17418	17419	0	1f586d	1f586d	0	10	1	0	1	1	0	0	17172	0	0	0
110600862	STR_PL_TORSO_NPC_D_D_R_02	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17424	17425	0	491f1f	301313	0	10	1	0	1	1	0	0	17172	0	0	0
110600863	STR_PL_TORSO_NPC_D_D_R_03	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17428	0	0	6ab173	6ab173	0	10	1	0	1	1	0	0	17172	0	0	0
110600864	STR_PL_TORSO_NPC_D_D_R_04	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17431	0	0	b088bf	b088bf	0	10	1	0	1	1	0	0	17172	0	0	0
110600865	STR_PL_TORSO_N_L1_36B	0	17241	1301	36	15272	0	3	3	0	148750	1	3	1	1	0	17170	290	17294	0	0	ffcb5c	ffcb5c	1	10	3	0	1	1	0	0	17210	17482	0	0
110600866	STR_PL_TORSO_N_L1_48B	0	17241	1301	48	15317	0	3	3	0	495250	1	3	1	1	0	17170	290	17298	0	0	220c05	280005	1	10	3	0	1	1	0	0	17368	17483	0	0
110600867	STR_PL_TORSO_N_L1_50B	15551	17241	1301	50	15086	0	3	3	0	544550	1	3	1	1	0	17170	290	17298	0	0	220c05	280005	1	0	0	0	1	1	0	0	17299	16290	0	0
110600868	STR_PL_TORSO_N_L1_50C	15551	17241	1301	50	15086	0	3	3	0	544550	1	3	1	1	0	17170	290	17298	0	0	220c05	280005	1	10	3	0	1	1	0	0	17299	17484	0	0
110600869	STR_PL_TORSO_N_U1_FI_50A	15551	17251	1301	50	17485	0	3	4	0	726050	1	3	1	1	0	17170	290	17486	0	0	c44b4b	d43d3d	1	15	4	0	1	0	0	0	17304	17487	0	0
110600870	STR_PL_TORSO_N_U1_KN_50A	15551	17251	1301	50	17488	0	3	4	0	726050	1	3	1	1	0	17170	290	17486	0	0	815cf0	8955f4	1	15	4	0	1	0	0	0	17304	17489	0	0
110600871	STR_PL_TORSO_N_U1_44A	15551	17251	1301	44	15155	0	3	4	0	618900	1	3	1	1	0	17170	290	17490	0	6	13314e	1d374e	1	15	4	0	1	1	0	0	17317	17491	0	0
110600872	STR_PL_TORSO_N_R2_SHULACK_50A	0	17196	1301	50	15086	0	3	2	0	453800	1	3	1	1	0	17170	290	17490	0	6	13314e	1d374e	1	10	2	0	1	1	0	0	17188	0	0	0
110600873	STR_PL_TORSO_N_L1_44A	15551	17241	1301	44	15155	0	3	3	0	464200	1	3	1	1	0	17170	290	17274	0	0	7a99bf	7a99bf	1	10	3	0	1	1	0	0	17255	17492	0	0
110600874	STR_PL_TORSO_N_R2_44B	15551	17196	1301	44	15155	0	3	2	0	386800	1	3	1	1	0	17170	290	17270	0	0	ff8400	ff8400	1	10	2	0	1	1	0	0	17211	17493	0	0
110600875	STR_PL_TORSO_N_L2_S_50A	15551	17241	1301	50	15086	0	3	3	0	2178050	1	2	1	2	0	17170	290	17298	0	0	540000	5f0202	1	0	0	0	1	1	0	0	17429	16290	0	0
110600876	STR_PL_TORSO_D_N_L2_S_50A	15551	17241	1301	50	15086	0	3	3	0	2178050	1	2	1	2	0	17170	290	17298	0	0	856622	856622	1	0	0	0	1	1	0	0	17429	16290	0	0
110600877	STR_PL_TORSO_A_L2_35A	0	17241	1301	35	15076	0	3	3	15338	82750	0	0	1	1	0	17170	290	17325	17326	0	407996	004e77	0	10	5	0	1	1	0	0	17189	16102	0	0
110600878	STR_PL_TORSO_A_L2_45A	0	17241	1301	45	15083	0	3	3	15593	318650	0	0	1	1	0	17170	290	17327	17328	0	ffb749	ffc772	0	10	5	0	1	1	0	0	17494	16105	0	0
110600879	STR_PL_TORSO_D_A_L2_35A	0	17241	1301	35	15076	0	3	3	15338	82750	0	0	1	1	0	17170	290	17325	17326	0	d5ae67	bb7100	0	10	5	0	1	1	0	0	17189	16102	0	0
110600880	STR_PL_TORSO_D_A_L2_45A	0	17241	1301	45	15083	0	3	3	15593	318650	0	0	1	1	0	17170	290	17327	17328	0	61768f	617c9d	0	10	5	0	1	1	0	0	17494	16105	0	0
110600881	STR_PL_TORSO_A_U2_35A	0	17251	1301	35	15076	0	3	4	15595	166750	0	0	1	1	0	17170	290	17325	17326	0	407996	004e77	0	15	6	0	1	1	0	0	17191	16305	0	0
110600882	STR_PL_TORSO_A_U2_45A	0	17251	1301	45	15083	0	3	4	15597	637500	0	0	1	1	0	17170	290	17327	17328	0	ffb749	ffc772	0	15	6	0	1	1	0	0	17299	16306	0	0
110600883	STR_PL_TORSO_A_U2_50B	15551	17251	1301	50	15086	0	3	4	15599	726050	0	0	1	1	0	17170	290	17192	17193	0	225913	225913	0	15	6	0	1	1	0	0	17304	17495	0	0
110600884	STR_PL_TORSO_D_A_U2_35A	0	17251	1301	35	15076	0	3	4	15595	166750	0	0	1	1	0	17170	290	17325	17326	0	d5ae67	bb7100	0	15	6	0	1	1	0	0	17191	16305	0	0
110600885	STR_PL_TORSO_D_A_U2_45A	0	17251	1301	45	15083	0	3	4	15597	637500	0	0	1	1	0	17170	290	17327	17328	0	61768f	617c9d	0	15	6	0	1	1	0	0	17299	16306	0	0
110600886	STR_PL_TORSO_D_A_U2_50B	15551	17251	1301	50	15086	0	3	4	15599	726050	0	0	1	1	0	17170	290	17192	17193	0	556c92	556c92	0	15	6	0	1	1	0	0	17304	17495	0	0
110600887	STR_PL_TORSO_N_R2_Q_33A	0	17196	1301	33	15033	0	3	2	0	64700	1	0	1	1	0	17170	290	17201	0	0	8bc4ab	8bc4ab	1	10	2	0	1	1	0	0	17188	17496	0	0
110600888	STR_PL_TORSO_N_L0_Q_45A	0	17241	1301	45	15083	0	3	3	0	478100	1	2	1	2	0	17170	290	17274	0	0	7a99bf	7a99bf	1	10	3	0	1	1	0	0	17223	17497	0	0
110600889	STR_PL_TORSO_D_N_L0_Q_45A	0	17241	1301	45	15083	0	3	3	0	478100	1	2	1	2	0	17170	290	17274	0	0	daa8d8	daa8d8	1	10	3	0	1	1	0	0	17223	17497	0	0
110600890	STR_PL_TORSO_D_N_L0_Q_45B	0	17241	1301	45	15033	0	3	3	0	478100	1	0	1	1	0	17170	290	17274	0	0	daa8d8	daa8d8	1	10	3	0	1	1	0	0	17223	17498	0	0
110600891	STR_PL_TORSO_A_U2_30B	15551	17251	1301	30	15072	0	3	4	15604	61450	0	0	1	1	0	17170	290	17325	17326	0	ff855a	ff855a	0	15	6	0	1	1	0	0	17189	17499	0	0
110600892	STR_PL_TORSO_A_U2_40B	15551	17251	1301	40	15079	0	3	4	15606	397850	0	0	1	1	0	17170	290	17327	17328	0	8a5cdf	d2a0ec	0	15	6	0	1	1	0	0	17272	16312	0	0
110600893	STR_PL_TORSO_D_A_U2_30B	15551	17251	1301	30	15072	0	3	4	15604	61450	0	0	1	1	0	17170	290	17325	17326	0	320000	400000	0	15	6	0	1	1	0	0	17189	17499	0	0
110600894	STR_PL_TORSO_D_A_U2_40B	15551	17251	1301	40	15079	0	3	4	15606	397850	0	0	1	1	0	17170	290	17327	17328	0	ffb749	ffb749	0	15	6	0	1	1	0	0	17272	16312	0	0
110600895	STR_PL_TORSO_N_C1_DARK_30C	0	17169	1301	30	15072	0	3	1	0	30750	1	0	1	1	0	17170	290	17451	0	0	fae3c4	ffeac4	1	0	0	0	1	1	0	0	17182	0	0	0
110600896	STR_PL_TORSO_D_N_C1_LIGHT_30C	0	17169	1301	30	15072	0	3	1	0	30750	1	0	1	1	0	17170	290	17452	0	0	dae3e5	b0bedb	1	0	0	0	1	1	0	0	17182	0	0	0
110600897	STR_PL_TORSO_N_C1_DARK_50B	0	17169	1301	50	15086	0	3	1	0	363050	1	0	1	1	0	17170	290	17472	0	0	673d3c	3e1816	1	0	0	0	1	1	0	0	17188	0	0	0
110600898	STR_PL_TORSO_D_N_C1_LIGHT_50B	0	17169	1301	50	15086	0	3	1	0	363050	1	0	1	1	0	17170	290	17473	0	0	e7d0a8	f7d8a3	1	0	0	0	1	1	0	0	17188	0	0	0
110600899	STR_PL_TORSO_N_E1_FI_55A	0	17251	1301	55	17500	0	3	5	0	726050	1	0	0	1	0	17170	290	17486	0	0	c44b4b	d43d3d	1	15	5	0	0	1	0	0	17501	17502	0	0
110600900	STR_PL_TORSO_N_E1_KN_55A	0	17251	1301	55	17503	0	3	5	0	726050	1	0	0	1	0	17170	290	17486	0	0	815cf0	8955f4	1	15	5	0	0	1	0	0	17501	17504	0	0
110600901	STR_PL_TORSO_N_C1_55A	0	17169	1301	55	15612	0	3	1	0	2666100	1	1	1	2	0	17170	290	17202	0	0	5d84a0	5d84a0	1	10	1	0	1	1	0	0	17494	0	0	0
110600902	STR_PL_TORSO_D_N_C1_55A	0	17169	1301	55	15612	0	3	1	0	2666100	1	1	1	2	0	17170	290	17190	0	0	8d9f7d	8d9f7d	1	10	1	0	1	1	0	0	17494	0	0	0
110600903	STR_PL_TORSO_N_C2_R_54A	0	17169	1301	54	15614	0	3	1	0	2354200	1	1	1	2	0	17170	290	17294	0	0	496154	496154	1	10	1	0	1	1	0	0	17505	16319	0	0
110600904	STR_PL_TORSO_N_C2_R_54B	0	17169	1301	54	15614	0	3	1	0	2354200	1	1	1	2	0	17170	290	17294	0	0	496154	496154	1	10	1	0	1	1	0	0	17505	17506	0	0
110600905	STR_PL_TORSO_N_C2_R_54C	0	17169	1301	54	15614	0	3	1	0	2354200	1	1	1	2	0	17170	290	17294	0	0	496154	496154	1	10	1	0	1	1	0	0	17505	17507	0	0
110600906	STR_PL_TORSO_N_R1_R_52A	0	17196	1301	52	15619	0	3	2	0	2399100	1	2	1	2	0	17170	290	17222	0	0	9c9cd4	9c9cd4	1	10	2	0	1	1	0	0	17508	16323	0	0
110600907	STR_PL_TORSO_N_R1_R_52B	0	17196	1301	52	15619	0	3	2	0	2399100	1	2	1	2	0	17170	290	17222	0	0	9c9cd4	9c9cd4	1	10	2	0	1	1	0	0	17508	17509	0	0
110600908	STR_PL_TORSO_N_R1_R_52C	0	17196	1301	52	15619	0	3	2	0	2399100	1	2	1	2	0	17170	290	17222	0	0	9c9cd4	9c9cd4	1	10	2	0	1	1	0	0	17508	17510	0	0
110600909	STR_PL_TORSO_N_L1_R_53A	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17298	0	0	494b2e	494b2e	1	10	3	0	1	1	0	0	17511	17512	0	0
110600910	STR_PL_TORSO_N_L1_R_53B	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17298	0	0	494b2e	494b2e	1	10	3	0	1	1	0	0	17511	17513	0	0
110600911	STR_PL_TORSO_N_L1_R_53C	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17298	0	0	494b2e	494b2e	1	10	3	0	1	1	0	0	17511	17514	0	0
110600912	STR_PL_TORSO_N_U1_R_55A	0	17251	1301	55	15612	0	3	4	0	5332200	1	2	1	2	0	17170	290	17290	0	0	2b3338	989cb9	1	15	4	0	1	1	0	0	17515	17516	0	0
110600913	STR_PL_TORSO_D_N_C2_R_54A	0	17169	1301	54	15614	0	3	1	0	2354200	1	1	1	2	0	17170	290	17202	0	0	9aaad1	b8836c	1	10	1	0	1	1	0	0	17505	16319	0	0
110600914	STR_PL_TORSO_D_N_C2_R_54B	0	17169	1301	54	15614	0	3	1	0	2354200	1	1	1	2	0	17170	290	17202	0	0	9aaad1	b8836c	1	10	1	0	1	1	0	0	17505	17506	0	0
110600915	STR_PL_TORSO_D_N_C2_R_54C	0	17169	1301	54	15614	0	3	1	0	2354200	1	1	1	2	0	17170	290	17202	0	0	9aaad1	b8836c	1	10	1	0	1	1	0	0	17505	17507	0	0
110600916	STR_PL_TORSO_D_N_R1_R_52A	0	17196	1301	52	15619	0	3	2	0	2399100	1	2	1	2	0	17170	290	17294	0	0	bfb290	bfb290	1	10	2	0	1	1	0	0	17508	16323	0	0
110600917	STR_PL_TORSO_D_N_R1_R_52B	0	17196	1301	52	15619	0	3	2	0	2399100	1	2	1	2	0	17170	290	17294	0	0	bfb290	bfb290	1	10	2	0	1	1	0	0	17508	17509	0	0
110600918	STR_PL_TORSO_D_N_R1_R_52C	0	17196	1301	52	15619	0	3	2	0	2399100	1	2	1	2	0	17170	290	17294	0	0	bfb290	bfb290	1	10	2	0	1	1	0	0	17508	17510	0	0
110600919	STR_PL_TORSO_D_N_L1_R_53A	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17274	0	0	433360	433360	1	10	3	0	1	1	0	0	17511	17512	0	0
110600920	STR_PL_TORSO_D_N_L1_R_53B	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17274	0	0	433360	433360	1	10	3	0	1	1	0	0	17511	17513	0	0
110600921	STR_PL_TORSO_D_N_L1_R_53C	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17274	0	0	433360	433360	1	10	3	0	1	1	0	0	17511	17514	0	0
110600922	STR_PL_TORSO_D_N_U1_R_55A	0	17251	1301	55	15612	0	3	4	0	5332200	1	2	1	2	0	17170	290	17290	0	0	2b3338	989cb9	1	15	4	0	1	1	0	0	17515	17516	0	0
110600923	STR_PL_TORSO_N_C2_A_52A	0	17169	1301	52	15619	0	3	1	0	1919300	1	1	1	2	0	17170	290	17202	0	0	9aaad1	b8836c	1	10	1	0	1	1	0	0	17517	16333	0	0
110600924	STR_PL_TORSO_N_C2_A_52B	0	17169	1301	52	15619	0	3	1	0	1919300	1	1	1	2	0	17170	290	17202	0	0	9aaad1	b8836c	1	10	1	0	1	1	0	0	17517	17518	0	0
110600925	STR_PL_TORSO_N_C2_A_52C	0	17169	1301	52	15619	0	3	1	0	1919300	1	1	1	2	0	17170	290	17202	0	0	9aaad1	b8836c	1	10	1	0	1	1	0	0	17517	17519	0	0
110600926	STR_PL_TORSO_N_R1_A_54A	0	17196	1301	54	15614	0	3	2	0	2942750	1	2	1	2	0	17170	290	17294	0	0	bfb290	bfb290	1	10	2	0	1	1	0	0	17520	16337	0	0
110600927	STR_PL_TORSO_N_R1_A_54B	0	17196	1301	54	15614	0	3	2	0	2942750	1	2	1	2	0	17170	290	17294	0	0	bfb290	bfb290	1	10	2	0	1	1	0	0	17520	17521	0	0
110600928	STR_PL_TORSO_N_R1_A_54C	0	17196	1301	54	15614	0	3	2	0	2942750	1	2	1	2	0	17170	290	17294	0	0	bfb290	bfb290	1	10	2	0	1	1	0	0	17520	17522	0	0
110600929	STR_PL_TORSO_N_L1_A_55A	0	17241	1301	55	15612	0	3	3	0	3999150	1	2	1	2	0	17170	290	17274	0	0	433360	433360	1	10	3	0	1	1	0	0	17523	17524	0	0
110600930	STR_PL_TORSO_N_L1_A_55B	0	17241	1301	55	15612	0	3	3	0	3999150	1	2	1	2	0	17170	290	17274	0	0	433360	433360	1	10	3	0	1	1	0	0	17523	17525	0	0
110600931	STR_PL_TORSO_N_L1_A_55C	0	17241	1301	55	15612	0	3	3	0	3999150	1	2	1	2	0	17170	290	17274	0	0	433360	433360	1	10	3	0	1	1	0	0	17523	17526	0	0
110600932	STR_PL_TORSO_N_C2_P_53A	0	17169	1301	53	15624	0	3	1	0	1596825	1	1	1	2	0	17170	290	17294	0	0	496154	496154	1	10	1	0	1	1	0	0	17505	16344	0	0
110600933	STR_PL_TORSO_N_R1_P_53A	0	17196	1301	53	15624	0	3	2	0	1996050	1	2	1	2	0	17170	290	17246	0	0	736281	736281	1	10	2	0	1	1	0	0	17520	17527	0	0
110600934	STR_PL_TORSO_N_R2_P_53A	0	17196	1301	53	15624	0	3	2	0	1996050	1	2	1	2	0	17170	290	17246	0	0	736281	736281	1	10	2	0	1	1	0	0	17528	17529	0	0
110600935	STR_PL_TORSO_N_L1_P_53A	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17246	0	0	736281	736281	1	10	3	0	1	1	0	0	17530	17531	0	0
110600936	STR_PL_TORSO_N_L2_P_53A	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17246	0	0	736281	736281	1	10	3	0	1	1	0	0	17532	17533	0	0
110600937	STR_PL_TORSO_N_U1_P_53A	0	17251	1301	53	15624	0	3	4	0	4258200	1	2	1	2	0	17170	290	17288	0	0	b5c9f2	b5c9f2	1	15	4	0	1	1	0	0	17534	17535	0	0
110600938	STR_PL_TORSO_N_U2_P_53A	0	17251	1301	53	15624	0	3	4	0	4258200	1	2	1	2	0	17170	290	17288	0	0	b5c9f2	b5c9f2	1	15	4	0	1	1	0	0	17536	17537	0	0
110600939	STR_PL_TORSO_N_E1_P_53A	0	17538	1301	53	15624	0	3	5	0	5322750	1	2	1	2	0	17170	290	17539	0	0	ffeec1	ffe0a6	1	15	5	0	1	1	0	0	17540	17541	0	0
110600940	STR_PL_TORSO_D_N_C2_P_53A	0	17169	1301	53	15624	0	3	1	0	1596825	1	1	1	2	0	17170	290	17202	0	0	9aaad1	b8836c	1	10	1	0	1	1	0	0	17505	16344	0	0
110600941	STR_PL_TORSO_D_N_R1_P_53A	0	17196	1301	53	15624	0	3	2	0	1996050	1	2	1	2	0	17170	290	17270	0	0	d2c791	d2c791	1	10	2	0	1	1	0	0	17520	17527	0	0
110600942	STR_PL_TORSO_D_N_R2_P_53A	0	17196	1301	53	15624	0	3	2	0	1996050	1	2	1	2	0	17170	290	17270	0	0	d2c791	d2c791	1	10	2	0	1	1	0	0	17528	17529	0	0
110600943	STR_PL_TORSO_D_N_L1_P_53A	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17270	0	0	d2c791	d2c791	1	10	3	0	1	1	0	0	17530	17531	0	0
110600944	STR_PL_TORSO_D_N_L2_P_53A	0	17241	1301	53	15624	0	3	3	0	3193650	1	2	1	2	0	17170	290	17270	0	0	d2c791	d2c791	1	10	3	0	1	1	0	0	17532	17533	0	0
110600945	STR_PL_TORSO_D_N_U1_P_53A	0	17251	1301	53	15624	0	3	4	0	4258200	1	2	1	2	0	17170	290	17288	0	0	b5c9f2	b5c9f2	1	15	4	0	1	1	0	0	17534	17535	0	0
110600946	STR_PL_TORSO_D_N_U2_P_53A	0	17251	1301	53	15624	0	3	4	0	4258200	1	2	1	2	0	17170	290	17288	0	0	b5c9f2	b5c9f2	1	15	4	0	1	1	0	0	17536	17537	0	0
110600947	STR_PL_TORSO_D_N_E1_P_53A	0	17538	1301	53	15624	0	3	5	0	5322750	1	2	1	2	0	17170	290	17539	0	0	ffeec1	ffe0a6	1	15	5	0	1	1	0	0	17540	17541	0	0
110600948	STR_PL_TORSO_D_R2_P_55A	0	17196	1301	55	15612	0	3	2	0	2499488	1	2	1	2	0	17170	290	17542	0	0	d07539	ff8700	1	10	3	0	1	1	0	0	17523	16362	0	0
110600949	STR_PL_TORSO_D_L1_P_55A	0	17241	1301	55	15612	0	3	3	0	3999150	1	2	1	2	0	17170	290	17542	0	0	d07539	ff8700	1	10	4	0	1	1	0	0	17543	17544	0	0
110600950	STR_PL_TORSO_D_L2_P_55A	0	17241	1301	55	15612	0	3	3	0	3999150	1	2	1	2	0	17170	290	17542	0	0	d07539	ff8700	1	10	4	0	1	1	0	0	17515	16365	0	0
110600951	STR_PL_TORSO_D_U1_P_55A	0	17251	1301	55	15612	0	3	4	0	5332200	1	2	1	2	0	17170	290	17542	0	0	624989	ee3232	1	15	5	0	1	1	0	0	17545	17546	0	0
110600952	STR_PL_TORSO_D_U2_P_55A	0	17251	1301	55	15612	0	3	4	0	5332200	1	2	1	2	0	17170	290	17542	0	0	624989	ee3232	1	15	5	0	1	1	0	0	17547	17548	0	0
110600953	STR_PL_TORSO_D_E1_P_55A	0	17538	1301	55	15612	0	3	5	0	6665250	1	2	1	2	0	17170	290	17542	0	0	624989	ee3232	1	15	6	0	1	1	0	0	17549	17550	0	0
110600954	STR_PL_TORSO_D_D_R2_P_55A	0	17196	1301	55	15612	0	3	2	0	2499488	1	2	1	2	0	17170	290	17542	0	0	d07539	ff8700	1	10	3	0	1	1	0	0	17523	16362	0	0
110600955	STR_PL_TORSO_D_D_L1_P_55A	0	17241	1301	55	15612	0	3	3	0	3999150	1	2	1	2	0	17170	290	17542	0	0	d07539	ff8700	1	10	4	0	1	1	0	0	17543	17544	0	0
110600956	STR_PL_TORSO_D_D_L2_P_55A	0	17241	1301	55	15612	0	3	3	0	3999150	1	2	1	2	0	17170	290	17542	0	0	d07539	ff8700	1	10	4	0	1	1	0	0	17515	16365	0	0
110600957	STR_PL_TORSO_D_D_U1_P_55A	0	17251	1301	55	15612	0	3	4	0	5332200	1	2	1	2	0	17170	290	17542	0	0	624989	ee3232	1	15	5	0	1	1	0	0	17545	17546	0	0
110600958	STR_PL_TORSO_D_D_U2_P_55A	0	17251	1301	55	15612	0	3	4	0	5332200	1	2	1	2	0	17170	290	17542	0	0	624989	ee3232	1	15	5	0	1	1	0	0	17547	17548	0	0
110600959	STR_PL_TORSO_D_D_E1_P_55A	0	17538	1301	55	15612	0	3	5	0	6665250	1	2	1	2	0	17170	290	17542	0	0	624989	ee3232	1	15	6	0	1	1	0	0	17549	17550	0	0
110600960	STR_PL_TORSO_FANATIC_FI_01	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17551	0	6	273043	273043	1	10	1	0	1	1	0	0	17172	0	0	0
110600961	STR_PL_TORSO_FANATIC_KN_01	0	17169	1301	1	15033	0	3	1	0	5	1	1	1	2	0	17170	290	17551	0	6	273043	273043	1	10	1	0	1	1	0	0	17172	0	0	0
110600962	STR_PL_TORSO_N_R2_52A	0	17196	1301	52	15619	0	3	2	0	599800	1	3	1	1	0	17170	290	17222	0	0	9c9cd4	9c9cd4	1	10	2	0	1	1	0	0	17520	17552	0	0
110600963	STR_PL_TORSO_N_L1_52A	15551	17241	1301	52	15619	0	3	3	0	719750	1	3	1	1	0	17170	290	17553	0	6	273043	273043	1	10	3	0	1	1	0	0	17554	17555	0	0
110600964	STR_PL_TORSO_N_U1_52A	15551	17251	1301	52	15619	0	3	4	0	959650	1	3	1	1	0	17170	290	17556	0	0	a34f32	c94f24	1	15	4	0	1	1	0	0	17557	17558	0	0
110600965	STR_PL_TORSO_N_L1_55A	15551	17241	1301	55	15612	0	3	3	0	999800	1	3	1	1	0	17170	290	17298	0	0	494b2e	494b2e	1	10	3	0	1	1	0	0	17523	17559	0	0
