36	8161	
id	name	desc	icon	itemtype	itemlevel	playerlevel	sex	civ	quality	tradein	price	sellnpc	deal	breakable	storage	expire	sound	mataudio	mesh	meshbattle	fxidle	fxbattle	soul	gem	god	changeskin	dismantle	charge	lambda	attackdelay	attacktype	attrmain	attrbonus	attrcharge1	attrcharge2
100200183	STR_DAGGER_D_N_R1_34A	0	31044	1012	34	15148	0	3	2	0	501500	1	2	1	2	0	29946	298	31067	0	0	0	10	2	1	1	1	0	0	1.2	0	31091	29736	0	0
100200184	STR_DAGGER_D_N_R1_39A	0	31044	1012	39	15151	0	3	2	0	1232900	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31092	29737	0	0
100200185	STR_DAGGER_D_N_R1_44A	0	31044	1012	44	15155	0	3	2	0	2320800	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31093	29738	0	0
100200186	STR_DAGGER_D_N_R1_49A	0	31044	1012	49	15159	0	3	2	0	2605350	1	2	1	2	0	29946	298	31069	0	0	0	10	2	1	1	1	0	0	1.2	0	31096	29740	0	0
100200187	STR_DAGGER_N_C1_C_16A	0	31038	1012	16	15098	0	3	1	0	17950	1	1	1	2	0	29946	294	31060	0	0	0	10	1	1	1	1	0	0	1.2	0	31047	0	0	0
100200188	STR_DAGGER_N_R1_C_21A	0	31044	1012	21	247	0	3	2	0	49150	1	2	1	2	0	29946	298	31095	0	0	0	10	2	1	1	1	0	0	1.2	0	31097	26523	0	0
100200189	STR_DAGGER_N_C1_C_26A	0	31038	1012	26	15257	0	3	1	0	96750	1	1	1	2	0	29946	294	31076	0	0	0	10	1	1	1	1	0	0	1.2	0	31097	0	0	0
100200190	STR_DAGGER_N_L1_C_31A	0	31098	1012	31	15270	0	3	3	0	332350	1	2	1	2	0	29946	299	31070	0	0	0	10	3	1	1	1	0	0	1.2	0	31099	31100	0	0
100200191	STR_DAGGER_N_C1_C_36A	0	31038	1012	36	15272	0	3	1	0	594900	1	1	1	2	0	29946	294	31062	0	0	0	10	1	1	1	1	0	0	1.2	0	31101	0	0	0
100200192	STR_DAGGER_N_R1_C_41A	0	31044	1012	41	15274	0	3	2	0	1715700	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31102	31103	0	0
100200193	STR_DAGGER_N_C1_C_46A	0	31038	1012	46	15276	0	3	1	0	1940250	1	1	1	2	0	29946	294	29947	0	0	0	10	1	1	1	1	0	0	1.2	0	31102	0	0	0
100200194	STR_DAGGER_N_R2_C_50A	0	31104	1012	50	15086	0	3	2	0	2722550	1	2	1	2	0	29946	298	31069	0	0	0	10	2	1	1	1	0	0	1.2	0	31105	31106	0	0
100200195	STR_DAGGER_D_N_C1_C_16A	0	31038	1012	16	15098	0	3	1	0	17950	1	1	1	2	0	29946	294	31060	0	0	0	10	1	1	1	1	0	0	1.2	0	31047	0	0	0
100200196	STR_DAGGER_D_N_R1_C_21A	0	31044	1012	21	247	0	3	2	0	49150	1	2	1	2	0	29946	298	31095	0	0	0	10	2	1	1	1	0	0	1.2	0	31097	26523	0	0
100200197	STR_DAGGER_D_N_C1_C_26A	0	31038	1012	26	15257	0	3	1	0	96750	1	1	1	2	0	29946	294	31076	0	0	0	10	1	1	1	1	0	0	1.2	0	31097	0	0	0
100200198	STR_DAGGER_D_N_L1_C_31A	0	31098	1012	31	15270	0	3	3	0	332350	1	2	1	2	0	29946	299	31070	0	0	0	10	3	1	1	1	0	0	1.2	0	31099	31100	0	0
100200199	STR_DAGGER_D_N_C1_C_36A	0	31038	1012	36	15272	0	3	1	0	594900	1	1	1	2	0	29946	294	31062	0	0	0	10	1	1	1	1	0	0	1.2	0	31101	0	0	0
100200200	STR_DAGGER_D_N_R1_C_41A	0	31044	1012	41	15274	0	3	2	0	1715700	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31102	31103	0	0
100200201	STR_DAGGER_D_N_C1_C_46A	0	31038	1012	46	15276	0	3	1	0	1940250	1	1	1	2	0	29946	294	29947	0	0	0	10	1	1	1	1	0	0	1.2	0	31102	0	0	0
100200202	STR_DAGGER_D_N_R2_C_50A	0	31104	1012	50	15086	0	3	2	0	2722550	1	2	1	2	0	29946	298	31069	0	0	0	10	2	1	1	1	0	0	1.2	0	31105	31106	0	0
100200203	STR_DAGGER_N_C2_P_15A	0	31083	1012	15	15061	0	3	1	0	12150	1	1	1	2	0	29946	294	31060	0	0	0	10	1	1	1	1	0	0	1.2	0	31042	16120	0	0
100200204	STR_DAGGER_N_C2_P_20A	0	31083	1012	20	15065	0	3	1	0	23475	1	1	1	2	0	29946	294	31061	0	0	0	10	1	1	1	1	0	0	1.2	0	31043	16248	0	0
100200205	STR_DAGGER_N_C2_P_25A	0	31083	1012	25	15069	0	3	1	0	62550	1	1	1	2	0	29946	294	31076	0	0	0	10	1	1	1	1	0	0	1.2	0	31077	29719	0	0
100200206	STR_DAGGER_N_C2_P_30A	0	31083	1012	30	15072	0	3	1	0	138225	1	1	1	2	0	29946	294	31078	0	0	0	10	1	1	1	1	0	0	1.2	0	31079	25901	0	0
100200207	STR_DAGGER_N_C2_P_35A	0	31083	1012	35	15076	0	3	1	0	375188	1	1	1	2	0	29946	294	31062	0	0	0	10	1	1	1	1	0	0	1.2	0	31080	16040	0	0
100200208	STR_DAGGER_N_C2_P_40A	0	31083	1012	40	15079	0	3	1	0	895125	1	1	1	2	0	29946	294	31063	0	0	0	10	1	1	1	1	0	0	1.2	0	31081	17420	0	0
100200209	STR_DAGGER_N_R1_P_15A	0	31044	1012	15	15061	0	3	2	0	15188	1	2	1	2	0	29946	298	31065	0	0	0	10	2	1	1	1	0	0	1.2	0	31107	16180	0	0
100200210	STR_DAGGER_N_R1_P_20A	0	31044	1012	20	15065	0	3	2	0	29325	1	2	1	2	0	29946	298	31095	0	0	0	10	2	1	1	1	0	0	1.2	0	31097	29756	0	0
100200211	STR_DAGGER_N_R1_P_25A	0	31044	1012	25	15069	0	3	2	0	78188	1	2	1	2	0	29946	298	31066	0	0	0	10	2	1	1	1	0	0	1.2	0	31108	29903	0	0
100200212	STR_DAGGER_N_R1_P_30A	0	31044	1012	30	15072	0	3	2	0	172763	1	2	1	2	0	29946	298	31067	0	0	0	10	2	1	1	1	0	0	1.2	0	31101	26398	0	0
100200213	STR_DAGGER_N_R1_P_35A	0	31044	1012	35	15076	0	3	2	0	468975	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31099	17396	0	0
100200214	STR_DAGGER_N_R1_P_40A	0	31044	1012	40	15079	0	3	2	0	1118925	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31102	29760	0	0
100200216	STR_DAGGER_N_R2_P_25A	0	31104	1012	25	15069	0	3	2	0	78188	1	2	1	2	0	29946	298	31066	0	0	0	10	2	1	1	1	0	0	1.2	0	31079	31109	0	0
100200217	STR_DAGGER_N_R2_P_30A	0	31104	1012	30	15072	0	3	2	0	172763	1	2	1	2	0	29946	298	31067	0	0	0	10	2	1	1	1	0	0	1.2	0	31080	31110	0	0
100200218	STR_DAGGER_N_R2_P_35A	0	31104	1012	35	15076	0	3	2	0	468975	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31081	31111	0	0
100200219	STR_DAGGER_N_R2_P_40A	0	31104	1012	40	15079	0	3	2	0	1118925	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31082	29764	0	0
100200223	STR_DAGGER_N_L1_P_25A	0	31098	1012	25	15069	0	3	3	0	125100	1	2	1	2	0	29946	299	31048	0	0	0	10	3	1	1	1	0	0	1.2	0	31101	31112	0	0
100200224	STR_DAGGER_N_L1_P_30A	0	31098	1012	30	15072	0	3	3	0	276450	1	2	1	2	0	29946	299	31113	0	0	0	10	3	1	1	1	0	0	1.2	0	31099	31114	0	0
100200225	STR_DAGGER_N_L1_P_35A	0	31098	1012	35	15076	0	3	3	0	750350	1	2	1	2	0	29946	299	31071	0	0	0	10	3	1	1	1	0	0	1.2	0	31102	31115	0	0
100200226	STR_DAGGER_N_L1_P_40A	0	31098	1012	40	15079	0	3	3	0	1790250	1	2	1	2	0	29946	299	31116	0	0	0	10	3	1	1	1	0	0	1.2	0	31117	29769	0	0
100200229	STR_DAGGER_N_L2_P_35A	0	31118	1012	35	15076	0	3	3	0	750350	1	2	1	2	0	29946	299	31071	0	0	0	10	3	1	1	1	0	0	1.2	0	31082	31119	0	0
100200230	STR_DAGGER_N_L2_P_40A	0	31118	1012	40	15079	0	3	3	0	1790250	1	2	1	2	0	29946	299	31116	0	0	0	10	3	1	1	1	0	0	1.2	0	31120	30629	0	0
100200232	STR_DAGGER_N_U1_P_35A	0	31121	1012	35	15076	0	3	4	0	1000450	1	2	1	2	0	29946	299	31050	31051	0	0	15	4	1	1	1	0	0	1.2	0	31117	31122	0	0
100200233	STR_DAGGER_N_U1_P_40A	0	31121	1012	40	15079	0	3	4	0	2387000	1	2	1	2	0	29946	299	31052	31053	0	0	15	4	1	1	1	0	0	1.2	0	31123	31124	0	0
100200235	STR_DAGGER_N_R1_16A	0	31044	1012	16	15098	0	3	2	0	22450	1	2	1	2	0	29946	298	31065	0	0	0	10	2	1	1	1	0	0	1.2	0	31107	29754	0	0
100200236	STR_DAGGER_N_R1_18A	0	31044	1012	18	15194	0	3	2	0	30250	1	2	1	2	0	29946	298	31065	0	0	0	10	2	1	1	1	0	0	1.2	0	31043	25812	0	0
100200237	STR_DAGGER_N_R2_20A	0	31104	1012	20	15065	0	3	2	0	39100	1	2	1	2	0	29946	298	31095	0	0	0	10	2	1	1	1	0	0	1.2	0	31125	31126	0	0
100200238	STR_DAGGER_N_R2_22A	0	31104	1012	22	201	0	3	2	0	60850	1	2	1	2	0	29946	298	31095	0	0	0	10	2	1	1	1	0	0	1.2	0	31089	31127	0	0
100200239	STR_DAGGER_N_U1_25A	0	31121	1012	25	15069	0	3	4	0	166800	1	2	1	2	0	29946	299	31051	0	0	0	15	4	1	1	1	0	0	1.2	0	31128	31129	0	0
100200240	STR_DAGGER_N_L1_29A	0	31098	1012	29	15145	0	3	3	0	229500	1	2	1	2	0	29946	299	31113	0	0	0	10	3	1	1	1	0	0	1.2	0	31091	31130	0	0
100200241	STR_DAGGER_N_L1_30A	0	31098	1012	30	15072	0	3	3	0	69150	1	3	1	1	0	29946	299	31070	0	0	0	10	3	1	1	1	0	0	1.2	0	31128	31131	0	0
100200242	STR_DAGGER_N_L2_32A	0	31118	1012	32	15177	0	3	3	0	394200	1	2	1	2	0	29946	299	31070	0	0	0	10	3	1	1	1	0	0	1.2	0	31092	31132	0	0
100200243	STR_DAGGER_N_R2_35A	0	31104	1012	35	15076	0	3	2	0	625300	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31133	30604	0	0
100200244	STR_DAGGER_N_U1_35A	0	31121	1012	35	15076	0	3	4	0	1000450	1	2	1	2	0	29946	299	31051	0	0	0	15	4	1	1	1	0	0	1.2	0	31134	31135	0	0
100200245	STR_DAGGER_N_U1_35B	29700	31121	1012	35	15076	0	3	4	0	1000450	1	2	1	2	0	29946	299	31136	0	0	0	15	4	1	0	1	0	0	1.2	0	31137	29793	0	0
100200246	STR_DAGGER_N_R2_37A	0	31104	1012	37	15181	0	3	2	0	949000	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31092	29794	0	0
100200247	STR_DAGGER_N_R2_38A	0	31104	1012	38	15202	0	3	2	0	1070450	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31138	30694	0	0
100200248	STR_DAGGER_N_R2_40A	0	31104	1012	40	15079	0	3	2	0	1491900	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31139	29798	0	0
100200249	STR_DAGGER_N_L1_40A	0	31098	1012	40	15079	0	3	3	0	1790250	1	2	1	2	0	29946	299	31116	0	0	0	10	3	1	1	1	0	0	1.2	0	31134	29799	0	0
100200250	STR_DAGGER_N_L2_40A	0	31118	1012	40	15079	0	3	3	0	1790250	1	2	1	2	0	29946	299	31116	0	0	0	10	3	1	1	1	0	0	1.2	0	31140	31141	0	0
100200251	STR_DAGGER_D_N_C2_P_15A	0	31083	1012	15	15061	0	3	1	0	12150	1	1	1	2	0	29946	294	31060	0	0	0	10	1	1	1	1	0	0	1.2	0	31042	16120	0	0
100200252	STR_DAGGER_D_N_C2_P_20A	0	31083	1012	20	15065	0	3	1	0	23475	1	1	1	2	0	29946	294	31061	0	0	0	10	1	1	1	1	0	0	1.2	0	31043	16248	0	0
100200253	STR_DAGGER_D_N_C2_P_25A	0	31083	1012	25	15069	0	3	1	0	62550	1	1	1	2	0	29946	294	31076	0	0	0	10	1	1	1	1	0	0	1.2	0	31077	29719	0	0
100200254	STR_DAGGER_D_N_C2_P_30A	0	31083	1012	30	15072	0	3	1	0	138225	1	1	1	2	0	29946	294	31078	0	0	0	10	1	1	1	1	0	0	1.2	0	31079	25901	0	0
100200255	STR_DAGGER_D_N_C2_P_35A	0	31083	1012	35	15076	0	3	1	0	375188	1	1	1	2	0	29946	294	31062	0	0	0	10	1	1	1	1	0	0	1.2	0	31080	16040	0	0
100200256	STR_DAGGER_D_N_C2_P_40A	0	31083	1012	40	15079	0	3	1	0	895125	1	1	1	2	0	29946	294	31063	0	0	0	10	1	1	1	1	0	0	1.2	0	31081	17420	0	0
100200257	STR_DAGGER_D_N_R1_P_15A	0	31044	1012	15	15061	0	3	2	0	15188	1	2	1	2	0	29946	298	31065	0	0	0	10	2	1	1	1	0	0	1.2	0	31107	16180	0	0
100200258	STR_DAGGER_D_N_R1_P_20A	0	31044	1012	20	15065	0	3	2	0	29325	1	2	1	2	0	29946	298	31095	0	0	0	10	2	1	1	1	0	0	1.2	0	31097	29756	0	0
100200259	STR_DAGGER_D_N_R1_P_25A	0	31044	1012	25	15069	0	3	2	0	78188	1	2	1	2	0	29946	298	31066	0	0	0	10	2	1	1	1	0	0	1.2	0	31108	29903	0	0
100200260	STR_DAGGER_D_N_R1_P_30A	0	31044	1012	30	15072	0	3	2	0	172763	1	2	1	2	0	29946	298	31067	0	0	0	10	2	1	1	1	0	0	1.2	0	31101	26398	0	0
100200261	STR_DAGGER_D_N_R1_P_35A	0	31044	1012	35	15076	0	3	2	0	468975	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31099	17396	0	0
100200262	STR_DAGGER_D_N_R1_P_40A	0	31044	1012	40	15079	0	3	2	0	1118925	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31102	29760	0	0
100200264	STR_DAGGER_D_N_R2_P_25A	0	31104	1012	25	15069	0	3	2	0	78188	1	2	1	2	0	29946	298	31066	0	0	0	10	2	1	1	1	0	0	1.2	0	31079	31109	0	0
100200265	STR_DAGGER_D_N_R2_P_30A	0	31104	1012	30	15072	0	3	2	0	172763	1	2	1	2	0	29946	298	31067	0	0	0	10	2	1	1	1	0	0	1.2	0	31080	31110	0	0
100200266	STR_DAGGER_D_N_R2_P_35A	0	31104	1012	35	15076	0	3	2	0	468975	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31081	31111	0	0
100200267	STR_DAGGER_D_N_R2_P_40A	0	31104	1012	40	15079	0	3	2	0	1118925	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31082	29764	0	0
100200272	STR_DAGGER_D_N_L1_P_25A	0	31098	1012	25	15069	0	3	3	0	125100	1	2	1	2	0	29946	299	31048	0	0	0	10	3	1	1	1	0	0	1.2	0	31101	31112	0	0
100200273	STR_DAGGER_D_N_L1_P_30A	0	31098	1012	30	15072	0	3	3	0	276450	1	2	1	2	0	29946	299	31113	0	0	0	10	3	1	1	1	0	0	1.2	0	31099	31114	0	0
100200274	STR_DAGGER_D_N_L1_P_35A	0	31098	1012	35	15076	0	3	3	0	750350	1	2	1	2	0	29946	299	31071	0	0	0	10	3	1	1	1	0	0	1.2	0	31102	31115	0	0
100200275	STR_DAGGER_D_N_L1_P_40A	0	31098	1012	40	15079	0	3	3	0	1790250	1	2	1	2	0	29946	299	31116	0	0	0	10	3	1	1	1	0	0	1.2	0	31117	29769	0	0
100200279	STR_DAGGER_D_N_L2_P_35A	0	31118	1012	35	15076	0	3	3	0	750350	1	2	1	2	0	29946	299	31071	0	0	0	10	3	1	1	1	0	0	1.2	0	31082	31119	0	0
100200280	STR_DAGGER_D_N_L2_P_40A	0	31118	1012	40	15079	0	3	3	0	1790250	1	2	1	2	0	29946	299	31116	0	0	0	10	3	1	1	1	0	0	1.2	0	31120	30629	0	0
100200282	STR_DAGGER_D_N_U1_P_35A	0	31121	1012	35	15076	0	3	4	0	1000450	1	2	1	2	0	29946	299	31050	31051	0	0	15	4	1	1	1	0	0	1.2	0	31117	31122	0	0
100200283	STR_DAGGER_D_N_U1_P_40A	0	31121	1012	40	15079	0	3	4	0	2387000	1	2	1	2	0	29946	299	31052	31053	0	0	15	4	1	1	1	0	0	1.2	0	31123	31124	0	0
100200285	STR_DAGGER_D_N_R1_16A	0	31044	1012	16	15098	0	3	2	0	22450	1	2	1	2	0	29946	298	31065	0	0	0	10	2	1	1	1	0	0	1.2	0	31107	26325	0	0
100200286	STR_DAGGER_D_N_R1_18A	0	31044	1012	18	15194	0	3	2	0	30250	1	2	1	2	0	29946	298	31065	0	0	0	10	2	1	1	1	0	0	1.2	0	31043	29754	0	0
100200287	STR_DAGGER_D_N_R2_20A	0	31104	1012	20	15065	0	3	2	0	39100	1	2	1	2	0	29946	298	31095	0	0	0	10	2	1	1	1	0	0	1.2	0	31125	31126	0	0
100200288	STR_DAGGER_D_N_U1_25A	0	31121	1012	25	15069	0	3	4	0	166800	1	2	1	2	0	29946	299	31051	0	0	0	15	4	1	1	1	0	0	1.2	0	31128	31129	0	0
100200289	STR_DAGGER_D_N_R2_26A	0	31104	1012	26	15257	0	3	2	0	120950	1	2	1	2	0	29946	298	31066	0	0	0	10	2	1	1	1	0	0	1.2	0	31079	31142	0	0
100200290	STR_DAGGER_D_N_R2_27A	0	31104	1012	27	15174	0	3	2	0	140700	1	2	1	2	0	29946	298	31066	0	0	0	10	2	1	1	1	0	0	1.2	0	31090	31143	0	0
100200291	STR_DAGGER_D_N_L1_27A	0	31098	1012	27	15174	0	3	3	0	168850	1	2	1	2	0	29946	299	31113	0	0	0	10	3	1	1	1	0	0	1.2	0	31144	29806	0	0
100200292	STR_DAGGER_D_N_R2_28A	0	31104	1012	28	15198	0	3	2	0	159950	1	2	1	2	0	29946	298	31066	0	0	0	10	2	1	1	1	0	0	1.2	0	31145	31146	0	0
100200293	STR_DAGGER_D_N_R2_30A	0	31104	1012	30	15072	0	3	2	0	230350	1	2	1	2	0	29946	298	31067	0	0	0	10	2	1	1	1	0	0	1.2	0	31144	31147	0	0
100200294	STR_DAGGER_D_N_L1_30A	0	31098	1012	30	15072	0	3	3	0	69150	1	0	1	1	0	29946	299	31070	0	0	0	10	3	1	1	1	0	0	1.2	0	31128	29838	0	0
100200295	STR_DAGGER_D_N_R2_32A	0	31104	1012	32	15177	0	3	2	0	82150	1	3	1	1	0	29946	298	31067	0	0	0	10	2	1	1	1	0	0	1.2	0	31091	26470	0	0
100200296	STR_DAGGER_D_N_L1_32A	0	31098	1012	32	15177	0	3	3	0	394200	1	2	1	2	0	29946	299	31070	0	0	0	10	3	1	1	1	0	0	1.2	0	31133	31148	0	0
100200297	STR_DAGGER_D_N_U1_35A	0	31121	1012	35	15076	0	3	4	0	1000450	1	2	1	2	0	29946	299	31051	0	0	0	15	4	1	1	1	0	0	1.2	0	31134	31135	0	0
100200298	STR_DAGGER_D_N_U1_35B	29700	31121	1012	35	15076	0	3	4	0	250150	1	3	1	1	0	29946	299	31149	0	0	0	15	4	1	0	1	0	0	1.2	0	31137	30624	0	0
100200299	STR_DAGGER_D_N_R2_38A	0	31104	1012	38	15202	0	3	2	0	1070450	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31138	29811	0	0
100200300	STR_DAGGER_D_N_L1_38A	0	31098	1012	38	15202	0	3	3	0	1284550	1	2	1	2	0	29946	299	31071	0	0	0	10	3	1	1	1	0	0	1.2	0	31082	29812	0	0
100200301	STR_DAGGER_D_N_R2_39A	0	31104	1012	39	15151	0	3	2	0	1232900	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31102	29932	0	0
100200302	STR_DAGGER_D_N_R2_40A	0	31104	1012	40	15079	0	3	2	0	1491900	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31139	29912	0	0
100200303	STR_DAGGER_D_N_U1_40A	0	31121	1012	40	15079	0	3	4	0	2387000	1	2	1	2	0	29946	299	31053	0	0	0	15	4	1	1	1	0	0	1.2	0	31150	31151	0	0
100200321	STR_DAGGER_N_C2_A_24A	0	31083	1012	24	15142	0	3	1	0	70800	1	1	1	2	0	29946	294	31061	0	0	0	10	1	1	1	1	0	0	1.2	0	31097	22532	0	0
100200322	STR_DAGGER_N_C2_A_29A	0	31083	1012	29	15145	0	3	1	0	153000	1	1	1	2	0	29946	294	31076	0	0	0	10	1	1	1	1	0	0	1.2	0	31108	16054	0	0
100200323	STR_DAGGER_N_C2_A_34A	0	31083	1012	34	15148	0	3	1	0	401200	1	1	1	2	0	29946	294	31078	0	0	0	10	1	1	1	1	0	0	1.2	0	31101	23692	0	0
100200324	STR_DAGGER_N_C2_A_39A	0	31083	1012	39	15151	0	3	1	0	986350	1	1	1	2	0	29946	294	31062	0	0	0	10	1	1	1	1	0	0	1.2	0	31099	29821	0	0
100200325	STR_DAGGER_N_C2_A_44A	0	31083	1012	44	15155	0	3	1	0	1856650	1	1	1	2	0	29946	294	31063	0	0	0	10	1	1	1	1	0	0	1.2	0	31102	16243	0	0
100200326	STR_DAGGER_N_C2_A_49A	0	31083	1012	49	15159	0	3	1	0	2084300	1	1	1	2	0	29946	294	29947	0	0	0	10	1	1	1	1	0	0	1.2	0	31117	29822	0	0
100200327	STR_DAGGER_N_R1_A_27A	0	31044	1012	27	15174	0	3	2	0	140700	1	2	1	2	0	29946	298	31066	0	0	0	10	2	1	1	1	0	0	1.2	0	31152	25201	0	0
100200328	STR_DAGGER_N_R1_A_32A	0	31044	1012	32	15177	0	3	2	0	328500	1	2	1	2	0	29946	298	31067	0	0	0	10	2	1	1	1	0	0	1.2	0	31144	16276	0	0
100200329	STR_DAGGER_N_R1_A_37A	0	31044	1012	37	15181	0	3	2	0	949000	1	2	1	2	0	29946	298	29948	0	0	0	10	2	1	1	1	0	0	1.2	0	31133	29824	0	0
100200330	STR_DAGGER_N_R1_A_42A	0	31044	1012	42	15184	0	3	2	0	1975450	1	2	1	2	0	29946	298	31068	0	0	0	10	2	1	1	1	0	0	1.2	0	31139	26152	0	0
100200331	STR_DAGGER_N_R1_A_47A	0	31044	1012	47	15188	0	3	2	0	2444800	1	2	1	2	0	29946	298	31069	0	0	0	10	2	1	1	1	0	0	1.2	0	31140	29825	0	0
100200332	STR_DAGGER_N_L1_A_28A	0	31098	1012	28	15198	0	3	3	0	191950	1	2	1	2	0	29946	299	31113	0	0	0	10	3	1	1	1	0	0	1.2	0	31080	30086	0	0
100200333	STR_DAGGER_N_L1_A_33A	0	31098	1012	33	15200	0	3	3	0	465600	1	2	1	2	0	29946	299	31070	0	0	0	10	3	1	1	1	0	0	1.2	0	31081	31153	0	0
100200334	STR_DAGGER_N_L1_A_38A	0	31098	1012	38	15202	0	3	3	0	1284550	1	2	1	2	0	29946	299	31071	0	0	0	10	3	1	1	1	0	0	1.2	0	31082	31154	0	0
100200335	STR_DAGGER_N_L1_A_43A	0	31098	1012	43	15315	0	3	3	0	2584600	1	2	1	2	0	29946	299	31116	0	0	0	10	3	1	1	1	0	0	1.2	0	31120	31155	0	0
100200336	STR_DAGGER_N_L1_A_48A	0	31098	1012	48	15317	0	3	3	0	2971300	1	2	1	2	0	29946	299	31072	0	0	0	10	3	1	1	1	0	0	1.2	0	31156	31157	0	0
100200337	STR_DAGGER_N_U1_A_30A	0	31121	1012	30	15072	0	3	4	0	368550	1	2	1	2	0	29946	299	31051	0	0	0	15	4	1	1	1	0	0	1.2	0	31138	30346	0	0
100200338	STR_DAGGER_N_U1_A_40A	0	31121	1012	40	15079	0	3	4	0	2387000	1	2	1	2	0	29946	299	31053	0	0	0	15	4	1	1	1	0	0	1.2	0	31150	29818	0	0
100200339	STR_DAGGER_N_U1_A_50A	0	31121	1012	50	15086	0	3	4	0	4356050	1	2	1	2	0	29946	299	31053	0	0	0	15	4	1	1	1	0	0	1.2	0	31158	29836	0	0
100200340	STR_DAGGER_N_R2_A_27A	0	31104	1012	27	15174	0	3	2	0	140700	1	2	1	2	0	29946	298	31066	0	0	0	10	2	1	1	1	0	0	1.2	0	31090	31159	0	0
100200341	STR_DAGGER_N_L1_A_30A	0	31098	1012	30	15072	0	3	3	0	276450	1	2	1	2	0	29946	299	31070	0	0	0	10	3	1	1	1	0	0	1.2	0	31128	30719	0	0
100200342	STR_DAGGER_N_L2_A_41A	0	31118	1012	41	15274	0	3	3	0	2058850	1	2	1	2	0	29946	299	31116	0	0	0	10	3	1	1	1	0	0	1.2	0	31120	31160	0	0
100200343	STR_DAGGER_N_U2_A_50A	0	31161	1012	50	15086	0	3	4	0	4356050	1	2	1	2	0	29946	299	31053	0	0	0	15	4	1	1	1	0	0	1.2	0	31162	31163	0	0
100200344	STR_DAGGER_N_C2_P_45A	0	31083	1012	45	15083	0	3	1	0	1434300	1	1	1	2	0	29946	294	29947	0	0	0	10	1	1	1	1	0	0	1.2	0	31082	29903	0	0
100200345	STR_DAGGER_N_C2_P_50A	0	31083	1012	50	15086	0	3	1	0	1633538	1	1	1	2	0	29946	294	29947	0	0	0	10	1	1	1	1	0	0	1.2	0	31120	26545	0	0
100200346	STR_DAGGER_N_R1_P_45A	0	31044	1012	45	15083	0	3	2	0	1792875	1	2	1	2	0	29946	298	31069	0	0	0	10	2	1	1	1	0	0	1.2	0	31117	29908	0	0
100200347	STR_DAGGER_N_R1_P_50A	0	31044	1012	50	15086	0	3	2	0	2041913	1	2	1	2	0	29946	298	31069	0	0	0	10	2	1	1	1	0	0	1.2	0	31123	29910	0	0
100200348	STR_DAGGER_N_R2_P_45A	0	31104	1012	45	15083	0	3	2	0	1792875	1	2	1	2	0	29946	298	31069	0	0	0	10	2	1	1	1	0	0	1.2	0	31120	30154	0	0
100200349	STR_DAGGER_N_R2_P_50A	0	31104	1012	50	15086	0	3	2	0	2041913	1	2	1	2	0	29946	298	31069	0	0	0	10	2	1	1	1	0	0	1.2	0	31156	31164	0	0
100200350	STR_DAGGER_N_L1_P_45A	0	31098	1012	45	15083	0	3	3	0	2868600	1	2	1	2	0	29946	299	31072	0	0	0	10	3	1	1	1	0	0	1.2	0	31123	31165	0	0
100200351	STR_DAGGER_N_L1_P_50A	0	31098	1012	50	15086	0	3	3	0	3267050	1	2	1	2	0	29946	299	31072	0	0	0	10	3	1	1	1	0	0	1.2	0	31166	31167	0	0
100200352	STR_DAGGER_N_L2_P_45A	0	31118	1012	45	15083	0	3	3	0	2868600	1	2	1	2	0	29946	299	31072	0	0	0	10	3	1	1	1	0	0	1.2	0	31156	31168	0	0
100200353	STR_DAGGER_N_L2_P_50A	0	31118	1012	50	15086	0	3	3	0	3267050	1	2	1	2	0	29946	299	31072	0	0	0	10	3	1	1	1	0	0	1.2	0	31169	31170	0	0
