6	2707	
id	mapid	type	priority	name	poly
491	220020000	0	27	68958	1,600;2435.37,1030.59;2440.91,1049.38;2454.62,1057.64;2456.83,1067.11;2467.52,1072.15;2467.11,1081.22;2467.72,1095.13;2469.67,1122.83;2469.34,1133.82;2469.02,1140.7;2462.13,1161.7;2451.57,1174.92;2445.99,1180.49;2435.57,1186.65;2418.35,1192.6;2406.33,1218.78;2406.01,1232.07;2418.96,1251.75;2418.96,1260.28;2409.61,1267.33;2401.41,1267.17;2393.54,1269.63;2385.41,1275.81;2386.72,1286.14;2393.12,1292.21;2405.04,1290.67;2422.26,1294.28;2441.73,1293.24;2465.31,1294.05;2486.47,1296.07;2494.13,1324.48;2485.1,1332.88;2476.34,1351.19;2471.95,1371.3;2465.81,1377.24;2457.56,1383.94;2451.63,1406.37;2442.81,1407.05;2434.03,1410.23;2422.47,1413.66;2413.57,1422.68;2394.99,1439.2;2389.44,1448.54;2385.1,1462.99;2361.54,1489.91;2358.9,1497.35;2365.65,1504.7;2361.32,1517.71;2363.22,1522.59;2369.6,1522.66;2369.58,1524.47;2375.75,1525.2;2376.61,1529.05;2370.99,1534.17;2365.84,1540.21;2365.31,1543.72;2350.68,1558.08;2333.64,1564.13;2322.6,1561.96;2303.96,1554.86;2291.88,1539.73;2288.37,1535.96;2269.91,1535.26;2255.79,1542.98;2237.45,1519.71;2222.73,1511.65;2198.85,1508.92;2192.3,1499.57;2193.12,1489.38;2190.27,1468.86;2183.18,1434.62;2178.24,1421.36;2160.66,1421.97;2143.69,1425.98;2129.69,1437.47;2099.15,1436.86;2081.87,1426.68;2097.61,1402.31;2089.59,1373.31;2089.59,1333.52;2087.65,1307.39;2069.29,1294.96;2064.38,1289.72;2072.56,1280.23;2073.87,1270.74;2064.71,1263.55;2062.09,1253.73;2068.79,1237.08;2087.66,1246.31;2102.83,1256.12;2108.9,1259.85;2115.9,1255.18;2117.3,1246.78;2115.9,1243.75;2105.4,1235.81;2105.87,1225.54;2101.9,1217.84;2070.3,1209.09;2062.2,1173.19;2061.01,1128.71;2077.37,1102.15;2108.09,1075.2;2121.32,1068.66;2125.57,1052.02;2119.55,1040.15;2109.81,1036.43;2097.55,1035.94;2089.23,1027.8;2090.26,1019.05;2086.71,1002.58;2088.22,984.47;2096.62,974.2;2108.29,958.8;2114.36,948.53;2156.97,941.86;2158.13,946.53;2161.4,950.5;2169.34,957.97;2169.1,972.67;2162.79,982.86;2168.16,987.77;2177.73,993.13;2183.1,999.9;2181,1016.01;2178.43,1019.04;2178.2,1037.25;2176.68,1041.45;2164.92,1051.83;2172.18,1064.97;2183.26,1070.71;2196.8,1074.55;2210.24,1071.06;2217.51,1065.52;2223.39,1059.98;2240.69,1054.79;2256.26,1054.45;2255.03,1051.44;2265.06,1058.36;2283.05,1060.43;2293.78,1057.67;2304.16,1045.9;2316.54,1044.68;2320,1040.53;2320.34,1036.03;2317.23,1027.38;2310.31,1026.35;2310.31,1020.12;2314.81,1012.85;2327.61,1011.12;2357.71,1008.01;2362.9,997.97;2359.09,977.56;2363.59,964.41;2370.86,961.65;2389.12,957.76;2395.15,963.98;2407.21,971.11;2407.03,982.99;2407.58,993.59;2417.28,999.7
492	220020000	0	20	68960	150,600;1078.67,2265.23;1111.82,2265.16;1127.76,2264.95;1128.75,2222.77;1117.63,2217.77;1106.7,2211.49;1102.45,2203.39;1103.05,2196.91;1114.19,2186.78;1136.06,2186.99;1139.3,2185.16;1142.2,2176.94;1143.79,2145.48;1151.32,2134.6;1150.68,2093.94;1164.9,2078.46;1180.8,2072.6;1177.95,2002.06;1161.4,1996.22;1147.18,1995.81;1140.9,1986.18;1135.88,1982.42;1134.2,1972.37;1150.1,1952.29;1180.87,1905.31;1186.6,1898.47;1186.6,1889.48;1196.42,1872.3;1194.94,1840.37;1210.73,1823.64;1222.59,1825.69;1224.22,1833.46;1241.81,1835.78;1247.02,1825.03;1256.83,1824.21;1267.46,1835.66;1278.97,1846.15;1317.21,1792.85;1312.5,1761.03;1301.05,1749.99;1298.19,1740.58;1273.41,1707.08;1248.52,1689.47;1220.91,1690.29;1194.53,1675.35;1160.32,1674.87;1135.74,1701.39;1114.79,1705.82;1093.46,1691.38;1073.57,1696.89;1053,1687.85;1029.66,1682.11;1029.5,1672.32;994.46,1666.24;978.29,1666.65;917.99,1661.41;901.16,1676.47;865.94,1723.83;851.92,1770.15;851.92,1793.6;862.35,1809.61;891.01,1818.92;908.84,1819.61;911.49,1838.65;910,1863.22;898.12,1875.17;898.87,1906.44;860.85,1976.78;871.02,2004.81;884.27,2140.33;884.97,2146.28;879.69,2160.2;882.2,2182.99;912.65,2206.11;941.73,2207.9;956.49,2225.79;968.57,2219.53;1018.67,2222.21;1027.62,2234.74;1027.17,2245.03;1021.65,2251.56;1030.1,2265.32;1057.58,2265.29;1062.25,2271.15;1062.19,2272.43;1074.02,2272.41;1074.1,2270.99
493	220020000	0	23	68962	350,600;396.51,696.59;456.19,670.34;453.02,667.6;453.02,658.26;457.47,650.71;455.24,603.14;454.25,499.17;493.81,465.12;492.81,430.56;452.24,384.98;451.24,372.97;460.26,364.45;480.29,376.47;508.33,375.97;516.77,385.69;530.79,396.21;532.29,418.75;553.33,438.28;634.96,435.27;655.49,425.76;658.51,409.2;681.29,388.18;704.07,350.94;704.51,329.04;715.9,329.91;726.41,319.84;736.49,327.28;742.62,328.6;746.12,324.22;749.19,324.66;755.78,333.62;789.55,309.26;810.99,286.16;810.99,260.42;802.66,243.08;780.34,226.5;758.27,212.6;744.78,213.83;736.61,223.23;742.68,195.54;759.36,195.02;763.01,181.47;753.84,155.58;741.12,155.4;728.09,146.02;709.89,143.89;707.28,146.49;673.4,147.54;613.75,154.49;566.02,193.68;512.63,199.2;512.63,180.1;526.27,155.8;473.17,156.2;417.55,219.38;393.78,220.36;380.81,230.08;361.37,230.62;357.59,191.74;358.43,180.17;350.33,169.91;347.09,156.95;330.89,141.83;310.36,142.37;286.05,165.72;278.38,178.79;264.99,193.26;245.07,195.26;229.41,197.96;228.33,187.7;193.23,176.36;161.9,172.04;144.62,190.4;144.27,225.63;118.88,259.12;71.9,262.9;59.48,274.24;56.41,291.1;61.57,302.24;64.27,315.74;71.83,341.12;74.53,375.68;103.05,381.99;113.31,391.17;118.71,401.44;118.71,425.2;132.59,428.67;145.17,433.02;164.03,436.41;176.61,438.83;181.93,445.6;183.87,462.53;186.44,471.68;188.82,487.78;185.84,496.73;180.48,521.77;172.13,529.52;145.89,532.51;115.3,552.13;109.93,562.26;122.46,574.79;155.85,594.47;179.7,635.02;225.52,633.48;235.06,650.77;252.36,650.18;259.25,655.89;261.64,669.01;260.1,677.49;243.15,688.09;241.96,697.04;241.96,700.61;267.6,697.63;272.37,694.05;278.93,692.26;290.9,682.54;299.75,673.14;305.92,665.21;314.58,653.66;335.72,631.89;387.59,635.26;397.26,645.42;392.91,675.9;390.49,685.09;396.3,689.44
494	220020000	0	27	68964	50,600;2347.88,2433.11;2348.92,2469.88;2326.33,2492.41;2318.1,2501.67;2320.41,2513.51;2359.52,2556.99;2361.1,2597.36;2351.33,2606.88;2355.44,2628.75;2361.36,2648.3;2376.02,2648.05;2397.97,2688.7;2437.08,2686.38;2461.27,2691.01;2462.29,2703.62;2451.48,2720.59;2420.35,2742.97;2417,2779.25;2406.72,2793.49;2389.09,2815.34;2376.99,2826.15;2376.52,2834.22;2375.82,2854.58;2389.41,2862.59;2409.77,2880.85;2414.35,2895.31;2411.54,2914.98;2396.78,2926.84;2391.51,2932.11;2389.78,2951.33;2405.37,2969.15;2418.92,2973.8;2420.68,2982.22;2434.02,2989.6;2449.31,3001.35;2461.95,2998.54;2471.08,2979.93;2492.15,2955.35;2502.91,2954.59;2526.78,2932.47;2530.23,2903.8;2545.32,2892.69;2544.62,2857.93;2529.52,2842.48;2527.76,2827.73;2526.36,2803.51;2517.49,2794.95;2498.45,2778.23;2497.42,2763.3;2500,2756.87;2512.6,2755.33;2523.92,2742.98;2530.67,2745.46;2547.65,2746.49;2556.25,2713.45;2531.29,2711.13;2530.26,2707.53;2530.78,2695.44;2525.92,2694.28;2507.13,2675.5;2496.07,2671.9;2495.3,2632.79;2496.59,2623.02;2502.25,2616.84;2505.85,2617.61;2513.57,2612.73;2514.08,2583.14;2523.46,2557.46;2530.45,2538.03;2521.9,2527.93;2504.8,2510.44;2502.47,2480.51;2487.4,2469.64;2451.26,2462.26;2445.82,2459.15;2440.38,2447.1;2442.71,2435.44
495	220020000	0	16	69804	50,600;2367.45,1691.24;2355.54,1701.45;2351.71,1716.77;2350.86,1723.58;2350.43,1733.36;2355.55,1738.75;2355.2,1761.43;2363.67,1770.96;2367.26,1780.17;2366.17,1786.41;2355.28,1797.48;2350.76,1815.28;2340.83,1822.19;2335.21,1824.22;2335.68,1836.13;2336.87,1841.07;2352.55,1858.96;2373.1,1874.91;2376.14,1880.72;2388.88,1884.46;2428.01,1900.78;2445.77,1900.43;2460.14,1902.24;2468.47,1886.18;2470.67,1855.09;2468.35,1826.07;2476.24,1818.64;2485.06,1817.25;2492.26,1822.36;2508.05,1827.93;2527.78,1840.93;2533.46,1845.19;2533.69,1854.71;2534.62,1859.12;2559.46,1840.78;2558.76,1835.67;2564.1,1824.99;2564.56,1779.72;2552.95,1754.65;2544.66,1747.01;2542.68,1736.54;2546.41,1726.05;2549.24,1711.74;2549.72,1697.92;2546.18,1682.96;2535.74,1669.51;2526.9,1663.69;2511.24,1660.14;2496.53,1660.15;2466.43,1669.19;2463.7,1642.27;2462.42,1642.45;2457.79,1646.77;2441.08,1646.39;2437.54,1655.97;2429.11,1662.47;2419.73,1662.05;2415.72,1652.03;2404.79,1640.65;2373.49,1642.05;2374.93,1667.83;2380.44,1672.7
496	220020000	0	16	68966	190,600;1678.88,1114.66;1668.36,1126.55;1657.61,1154;1660.81,1166.81;1667.44,1172.52;1692.71,1168.56;1709.48,1156.85;1710.72,1151.15;1701.81,1130.79
497	220020000	0	21	69805	200,600;919.69,1662.81;977.89,1667.63;993.44,1667.63;1029.07,1673.17;1029.33,1682.39;1052.96,1689.01;1073.1,1698.09;1092.81,1692.78;1114.52,1706.99;1135.44,1702.65;1166.52,1669.64;1175.49,1592.02;1181.82,1582.85;1178.55,1564.64;1199.1,1539.42;1216.38,1538.02;1235.99,1546.89;1259.8,1552.03;1268.36,1545.53;1269.11,1541.79;1272.84,1535.08;1272.09,1513.07;1292.98,1490.68;1293.73,1457.85;1302.94,1449.28;1310.03,1450.03;1318.61,1441.44;1321.23,1435.47;1317.87,1415.7;1317.87,1405.63;1320.11,1397.79;1337.24,1379.38;1347.31,1372.66;1356.26,1364.83;1377.9,1359.6;1403.65,1358.49;1422.68,1338.71;1443.94,1307;1453.64,1301.03;1463.89,1295.82;1468.52,1286.54;1469.34,1269.7;1469.34,1260.67;1465.24,1256.97;1456.2,1242.6;1444.3,1233.98;1436.08,1227;1436.9,1208.93;1445.12,1192.09;1449,1184.68;1450.72,1176.95;1464.03,1159.78;1472.01,1145.86;1471.33,1144.75;1470.11,1112.76;1464.81,1046.52;1441.46,994.31;1403.89,968.56;1380.2,955.91;1326.94,992.39;1298.02,1007.19;1272.92,1070.43;1272.63,1111.28;1230.73,1158.32;1220.16,1162.81;1207.67,1172.42;1192.49,1174.52;1185.62,1179.1;1180.13,1183.68;1176.23,1185.06;1154.94,1208.64;1143.94,1209.1;1139.36,1207.96;1137.76,1206.12;1140.51,1202;1140.58,1196.49;1159.33,1161.82;1159.74,1088.04;1129.98,1064.84;1110.58,1035.29;1091.69,1003.17;1078.79,1047.75;1036.69,1069.27;1033.93,1098.34;1017.18,1116.52;1010.01,1122.74;971.26,1104.56;966.47,1115.56;976.52,1128;925.77,1180.69;886.28,1177.58;879.11,1170.4;878.69,1160.27;887.71,1145.05;886.44,1123.09;882.64,1119.72;880.12,1093.79;864.74,1091.48;857.82,1086.86;820.51,1084.56;808.97,1062.25;807.43,1027.25;805.14,999.36;797.06,988.21;797.06,962.44;780.52,956.29;780.14,933.98;788.99,905.9;780.14,898.21;756.29,907.83;738.85,921.44;725.79,917.66;715.89,909.28;665.88,908.68;622.68,941.72;627.14,950.93;625.04,953;616.02,963.01;592.98,961.01;573.28,955.26;573.41,979.45;581.3,983.32;582.33,1031.17;624.56,1032.12;619.93,1042.57;605.41,1058.05;584.23,1061.67;561.87,1054.22;528.49,1123.76;544.43,1127.52;544.21,1206.19;520.5,1230.72;524.83,1251.45;540.31,1299.94;537.26,1309.65;541.88,1338.53;545.53,1377.65;557.71,1420.06;579.95,1423.02;609.67,1412.07;655.57,1342.7;679.56,1335.93;706.1,1364.07;704.88,1389.08;646.79,1458.82;637.31,1486.64;644.09,1495.51;661.83,1502.29;726.01,1440.31;756.48,1427.37;770.4,1399.2;777.32,1398.44;796.55,1415.35;799.22,1431.71;788.53,1453.08;746.47,1501.82;747.12,1522.17;839.35,1532.07;846.73,1552.42;846.34,1622.54;856.23,1633.26;882.63,1618.42;909.85,1626.25
498	220020000	0	16	68968	1,600;2239.84,376.43;2162.1,479.83;2163.6,482.64;2181.44,489.59;2183.12,504.04;2184.06,530.02;2193.18,545.09;2210.39,557.24;2216.74,565.5;2219.05,571.09;2238.46,573.78;2249.45,561.28;2264.78,553.82;2275.67,568.83;2286.13,577.07;2300.17,562.58;2318.04,557.52;2336.38,563.08;2350.16,549.47;2357.2,534.94;2366.85,515.28;2374.95,501.35;2380.81,476.21;2402.99,459.15;2400.92,431.93;2410.37,406.03;2432.85,381.83;2435.18,356.11;2430.2,330.01;2414.09,314.35;2396.48,297.32;2370.5,286.04;2333.33,286.36;2322.77,289.93;2286.93,325.87;2256.36,355.9;2244.54,375.82
499	220020000	0	28	68970	1,600;2103.49,943.72;2112.82,949.89;2157.51,943.05;2158.25,947.26;2162.09,951.42;2170.76,950.42;2177.43,931.58;2177.37,889.86;2162.34,870.06;2147.62,869.39;2138.69,874.07;2121.74,870.5;2107.02,876.3;2103.89,890.53;2089.62,895.89;2078.24,889.64;2071.11,856.19;2056.6,853.78;2049.51,872.63;2035.5,873.52;2026.56,856.53;2019.11,825.53;2020.3,816.29;2034.61,811.22;2044.74,799.3;2066.8,797.21;2072.46,797.81;2078.72,784.69;2087.62,783.45;2092.39,770.63;2100.49,761.04;2107.94,755.37;2113.84,757.6;2121.59,763.56;2125.47,762.96;2129.64,759.98;2134.41,759.38;2142.16,769.22;2149.91,770.41;2169.93,753.43;2174.15,750.09;2167,741.75;2163.12,734.89;2165.51,712.53;2178.89,708.78;2188.13,709.08;2202.74,718.92;2212.41,725.88;2219.87,722.9;2227.02,712.46;2232.68,712.16;2247.55,713.64;2257.19,709.21;2241.82,697.74;2232.44,680.55;2228.53,667.52;2226.45,653.45;2229.51,628.15;2228.99,623.46;2218.06,613.62;2213.37,629;2200.34,638.64;2181.08,672.28;2175.5,683.17;2165.44,680.94;2156.22,674.51;2154.83,661.11;2158.46,641.27;2158.37,634.97;2153.3,623.34;2154.08,590.4;2145.14,591.59;2137.69,601.13;2120.1,600.24;2108.12,587.79;2092.61,577.06;2075.11,567.1;2026.89,621;2038.41,624.17;2050.07,627.64;2053.85,636.78;2060.79,648.76;2062.68,667.67;2045.66,686.9;2004.47,691.24;1999.43,704.16;1985.24,716.46;1970.43,715.2;1963.49,710.15;1949.31,733.48;1953.41,742.3;1960.03,744.51;1959.71,766.26;1966,774.25;1965.37,789.06;1950.55,808.61;1940.78,824.68;1942.67,838.55;1940.64,850.36;1943.69,853.69;1944.25,865.91;1948.41,874.52;1955.43,880.63;1951.34,895.49;1953.57,902.92;1958.77,905.15;1967.69,903.66;1974.75,905.52;1986.06,906.49;1997.19,915.04;1995.58,928.92;1987.3,939.02;1994.03,956.89;1991.39,962.79;2003.82,966.68;2005.12,969.78;2022.47,972.31;2030.5,964.02;2053.03,963.76;2066.49,956;2080.7,955.11;2089.25,945.53
500	220020000	0	18	68972	250,600;731.86,2313.73;729,2324.97;715.51,2340.07;715.51,2344.24;720.97,2348.42;724.19,2362.55;709.41,2377.33;719.6,2386.29;720.76,2400.78;724.93,2404.12;730.36,2434.6;775.45,2445.45;796.32,2457.56;813.44,2479.27;830.03,2486.9;833.79,2505.27;797.88,2540.75;760.38,2539.68;747.86,2528.83;731.99,2527.99;717.8,2539.26;666.08,2557.22;669.97,2630.55;659.95,2642.66;642.84,2627.63;626.56,2625.96;605.68,2638.07;601.28,2652.18;592.1,2679.74;584.02,2689.21;594.11,2699.19;601.41,2725.95;602.66,2728.03;622.7,2726.78;633.55,2756.84;668.86,2758.2;680.09,2771.55;683.22,2779.98;683.62,2796.39;701.63,2850.91;712.97,2850.97;742.39,2879.94;768.73,2873.63;785.73,2850.95;814.26,2820.89;791.94,2723.34;765.73,2724.47;751.46,2711.47;746.07,2694.34;737.19,2672.15;728.94,2656.61;719.43,2645.19;716.58,2635.68;715.63,2621.41;719.11,2612.22;737.82,2588.12;762.63,2587.58;768.02,2580.6;770.87,2581.23;776.58,2585.04;778.8,2592.33;784.09,2592.19;790.06,2585.93;794.53,2584.73;806.17,2572.5;821.38,2571.01;835.22,2557.4;850.44,2558.59;869.08,2570.89;906.98,2527.68;889.69,2500.74;883.31,2507.12;874.94,2509.11;863.78,2474.02;882.12,2458.07;866.97,2421.79;843.44,2417.4;828.56,2406.98;828.04,2339.96;830.83,2326.4;843.2,2312.85;836.42,2300.88;838.41,2290.12;849.15,2279.64;850.55,2248.43;803.01,2263.22;801.9,2291.55;785.65,2299.87;754.93,2302.63;747.39,2311.25
501	220020000	0	16	68974	500,600;1251.63,243.55;1249.54,249.82;1249.96,276.17;1249.54,292.06;1254.14,294.98;1262.5,305.44;1276.72,317.15;1319.79,316.31;1329.47,300.74;1322.72,283.28;1346.55,246.95;1317.68,221.35;1272.12,232.68;1255.81,236.44
502	220020000	0	16	68976	200,600;1054.85,2475.3;1051.6,2478.73;1053.05,2488.12;1054.49,2491.19;1057.92,2498.05;1060.45,2505.27;1062.79,2511.22;1064.77,2512.56;1066.76,2522.65;1084.59,2523.37;1089.99,2523.19;1094.13,2519.22;1099.36,2515.98;1099.26,2496.6;1104.76,2493.29;1106.38,2489.87;1106.84,2489.74;1109.98,2482.12;1110.99,2481.98;1113.16,2478.73;1112.68,2475.1;1115.57,2471.86;1113.7,2469.52;1094.02,2461.22;1085.54,2467.36;1075.25,2467.72;1064.96,2475.84
503	220020000	0	21	68978	200,600;1331.24,2110.37;1337.14,2117.75;1339.25,2125.46;1338.19,2137.71;1334.16,2144.28;1325.24,2142.62;1320.68,2145.77;1318.58,2164.33;1311.93,2174.84;1315.08,2181.49;1293.68,2202.67;1321.53,2232.13;1324.41,2231.47;1328.96,2224.47;1335.96,2223.77;1344.72,2226.92;1360.48,2238.48;1376.24,2245.83;1388.25,2260.45;1412.82,2310.1;1413.97,2314.36;1424.39,2301.66;1436.9,2302.91;1437.21,2315.73;1435.96,2321.36;1440.65,2322.93;1443.67,2322.72;1442.32,2358.39;1444.45,2374.46;1446.76,2384.23;1443.42,2388.33;1445.22,2399.87;1462.14,2413.97;1464.45,2421.66;1483.17,2425.25;1486.16,2429.2;1484.98,2435.96;1468.54,2455.83;1460.29,2455.07;1453.53,2461.83;1457.31,2468.92;1444.8,2466.42;1416.03,2468.29;1400.49,2475.99;1389.55,2482.24;1388.3,2496.63;1382.36,2505.7;1380.79,2518.2;1375.48,2524.15;1372.69,2536.76;1373.94,2543.64;1364.25,2554.89;1364.25,2557.71;1371.44,2560.21;1390.83,2567.72;1392.08,2579.91;1394.89,2589.92;1380.51,2615.87;1373.94,2623.69;1372.69,2630.26;1360.49,2638.7;1358.62,2642.76;1359.87,2648.71;1366.44,2653.08;1402.4,2651.51;1419.92,2666.21;1431.17,2669.65;1434.61,2727.81;1458.07,2754.08;1481.86,2763.23;1500.62,2742.91;1496.87,2724.77;1525.33,2694.75;1540.96,2708.2;1556.49,2712.29;1564.4,2711.33;1562.88,2777.83;1555.42,2784.72;1555.61,2803.89;1551.14,2815.44;1539.97,2827.35;1532.45,2840.39;1536.13,2857.57;1480.44,2916.52;1453.57,2912.39;1443.03,2921.29;1424.73,2929.01;1410.91,2924.95;1389.92,2934.34;1340.53,2936.66;1336.6,2938.39;1309.04,2938.65;1284.22,2925.13;1274.28,2906.9;1243.7,2903.83;1239.39,2916.76;1209,2920.31;1203.36,2925.95;1218.85,2938.06;1216,2964.24;1203.99,2972.25;1183.47,2966.72;1176.92,2974.97;1150.75,2972.41;1131.68,2961.89;1116.62,2914.64;1115.38,2879.33;1136.72,2875.35;1139,2870.8;1133.02,2844.33;1158.34,2823.56;1162.33,2787.43;1149.93,2741.76;1149.77,2724.16;1150.22,2693.39;1147.07,2679.35;1161.21,2634.05;1183.79,2501.23;1194.88,2496.88;1194.73,2454.51;1213.88,2442.6;1223.96,2429.8;1225.12,2404.21;1204.64,2379.25;1209.62,2366.6;1193.4,2299.53;1203.09,2273.94;1208.91,2255.33;1202.7,2253.77;1205.42,2235.16;1203.48,2228.96;1192.23,2227.79;1198.82,2201.43;1213.04,2170.44;1230.49,2150.28;1259.58,2153.38;1278.58,2150.67;1320.22,2109.66
504	220020000	0	24	68980	50,600;2597.61,1663.37;2596.13,1712.42;2565.45,1780.29;2564.41,1824.02;2560.69,1829.6;2559.3,1838.43;2563.09,1844.56;2575.7,1853.53;2577.41,1859.08;2580.4,1866.96;2586.6,1873.58;2593.86,1878.92;2596.31,1926.49;2600.59,1930.51;2606.75,1930.78;2607.24,1932.73;2612.8,1934.66;2612.37,1940.21;2613.71,1946.04;2597.91,1945.23;2588.27,1938.81;2586.13,1932.11;2588.27,1930.51;2589.47,1925.39;2588.94,1909.58;2588.4,1905.74;2587.98,1896.98;2581.14,1893.56;2578.64,1887.19;2574.41,1876.73;2542.03,1875.91;2540.78,1865.7;2533.06,1859.97;2531.82,1845.28;2522.11,1839.8;2501.89,1834.45;2482.58,1838.56;2478.74,1858.25;2481.42,1873.94;2489.91,1915.28;2509.94,1942.63;2510.43,1957.07;2525.13,1962.05;2527.37,1970.77;2526.37,1981.78;2511.68,1996.72;2508.45,2013.4;2498.85,2027.73;2478.31,2024.96;2469.48,2030.59;2461.7,2058.17;2451.74,2098.5;2431.07,2112.4;2405.91,2121.4;2387.03,2130.22;2371.28,2119.45;2352.08,2116.54;2320.99,2127.47;2283.85,2060.16;2276.87,2044.09;2274.76,2022.31;2281.1,2014.91;2283.85,2003.91;2266.4,1984.32;2246.52,1970.78;2238.06,1952.6;2239.31,1940.11;2241.39,1919.85;2231.49,1894.75;2233.1,1891.3;2243.69,1890.15;2251.52,1881.4;2251.98,1869.19;2250.14,1863.44;2243.23,1855.15;2235.4,1848.24;2222.97,1843.41;2206.85,1844.1;2191.2,1843.41;2181.66,1837.77;2166.65,1838.02;2152.97,1839.06;2147.15,1836.72;2142.92,1822.97;2141.02,1788.08;2157.95,1776.89;2165.5,1789.53;2174.08,1796.93;2184.52,1795.61;2230.33,1798.69;2243.55,1794.08;2245.09,1753.8;2259.75,1742.01;2274.2,1757.39;2280.66,1759.23;2281.89,1772.45;2294.5,1778.6;2307.41,1812.42;2326,1823.55;2335.05,1823.8;2341.57,1820.77;2350.26,1814.69;2354.81,1796.77;2365.7,1786.19;2366.74,1780.48;2362.41,1771.56;2354.21,1762.15;2354.34,1739.24;2349.6,1733.88;2350.33,1717.16;2354.32,1701.47;2361.77,1694.56;2367.17,1690.63;2379.42,1672.62;2374.35,1668.33;2372.83,1641.45;2405.97,1639.68;2416.02,1651.23;2420.93,1661.33;2429.01,1661.62;2436.81,1655.56;2440.27,1645.16;2457.31,1645.45;2464.23,1639.39;2467.7,1625.53;2479.72,1616.05;2517.96,1616.27;2520.74,1613.49;2531.61,1612.85;2539.05,1610.06;2545.09,1608.66;2555.07,1605.67;2556.71,1602.71;2563.45,1602.94;2562.52,1615.03;2572.97,1626.18;2572.28,1650.59;2577.39,1659.42
505	220020000	0	16	68982	200,600;1099.75,862.3;1057.4,899.58;1058.49,947;1083.82,953.88;1111.7,975.6;1102.65,989.72;1096.13,994.06;1091.06,1005.64;1109.16,1036.41;1129.43,1066.09;1159.58,1088.45;1158.5,1161.82;1139.78,1195.77;1139.82,1201.84;1137.39,1206.21;1137.63,1208.34;1139.82,1208.39;1144.19,1210.15;1155.3,1209.3;1176.79,1184.98;1180.59,1184.31;1186.08,1179.85;1192.59,1175.15;1208.52,1172.98;1221.19,1163.2;1231.32,1159.22;1273.67,1111.44;1274.04,1070.18;1298.54,1008.61;1327.14,993.41;1380.23,957.76;1373.35,949.8;1352,947.99;1348.02,934.23;1353.81,904.19;1348.1,894.88;1336.43,893.33;1303.85,892.97;1282.86,903.83;1242.68,894.41;1227.03,867.88;1209.29,857.75;1170.19,874.4;1154.66,886.01;1141.99,889.63;1126.43,886.01;1117.33,864.66
506	220020000	0	17	68984	250,600;277.65,2116.58;312.72,2113.36;309.43,2103.33;320.97,2079.15;353.38,2048.93;406.95,2052.08;429.1,2044.64;444.61,2023.36;441.09,1974.05;459.87,1966.42;493.92,1993.42;500.76,1989.12;512.44,1973.72;499.7,1945.58;506.07,1922.22;516.69,1909.48;541.64,1914.26;565,1947.71;597.68,1940.36;643.88,1988.24;643.39,2074.07;699.47,2095.52;694.11,2143.17;708.96,2167.92;732.89,2180.3;742.79,2170.4;752.11,2173.19;767.93,2167.29;773.56,2165.95;778.45,2166.3;778.92,2173.46;777.31,2179.09;776.24,2182.58;778.66,2188.48;783.75,2191.16;786.7,2196.52;792.34,2204.08;799.81,2206.17;801.61,2207.26;807.76,2209.51;814.81,2209.2;818.4,2206.53;845.84,2173.33;852.09,2170.71;857.45,2171.39;881.62,2169.98;880.91,2160.5;886.35,2147.49;872.06,2004.58;863.45,1976.81;827.33,1902.13;808.67,1873.23;792.46,1866.67;791.3,1839.26;768.91,1821.9;737.65,1800.67;727.63,1800.82;708.98,1817.83;699.43,1819.96;690.93,1816.42;672.17,1759.08;658.37,1756.95;630.41,1727.22;621.21,1698.91;609.34,1689.74;571.61,1682.75;553.33,1633.95;513.29,1632.99;498.39,1652.18;453.32,1653.32;336.96,1636.77;325.43,1644.79;325.43,1660.84;301.38,1657.15;243.05,1682.5;228.49,1681.99;192.27,1665.78;183.34,1662.73;176.29,1663.96;159.82,1674.57;157.18,1689.11;158.8,1708.19;186.22,1725.87;193.44,1726.95;197.69,1736.64;208.79,1749.96;211.75,1774.74;200.12,1788.8;189.6,1809.07;233.58,1843.76;236.02,1854.51;240.42,1883.34;282.93,1886.76;287.81,1912.17;309.31,1949.79;363.06,1961.51;378.79,1977.76;362.48,2023;339.86,2024.06;325.65,2033;300.4,2028.26;289.88,2027.21;273.05,2047.73;263.68,2105.54
507	220020000	0	16	68986	1,600;2844.62,741.01;2830.54,786.26;2823.01,838.43;2836.85,891.98;2860.02,909.43;2913.27,902.21;2967.42,904.17;3005.72,899.91;3021.11,895;3038.79,893.04;3046,883.21;3045.02,858;3037.16,848.51;2997.87,833.77;2978.88,815.44;2973.96,793.83;2914.41,797.06;2910.59,772.47;2910.27,752.17;2897.17,731.22;2875.85,748.33
508	220020000	0	16	68988	250,600;752.95,2169.65;754.15,2182.69;728.56,2210.96;728.27,2219.81;769.3,2245.08;787.12,2246.27;797.52,2254.29;801.09,2265.87;850.65,2250.7;848.63,2235.06;856.16,2229.61;896.58,2234.14;911.86,2205.37;883.3,2182.23;881.38,2166.09;858.25,2167.95;851.26,2168.01;843.21,2171.05;820.82,2199.33;817.15,2204.55;801.27,2203.93;799.7,2202.96;793.74,2200.11;785.91,2189.61;781.94,2187.2;779.85,2182.77;780.39,2179.49;780.76,2176.43;781.54,2168.12;781.64,2165.1;774.25,2164.53;765.8,2164.79
